pc0,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11,pc12,pc13,pc14,pc15,pc16,pc17,pc18,pc19,pc20,pc21,pc22,pc23,pc24,pc25,pc26,pc27,pc28,pc29,pc30,pc31,pc32,pc33,pc34,pc35,pc36,pc37,pc38,pc39,pc40,pc41,pc42,pc43,pc44,pc45,pc46,pc47,pc48,pc49,pc50,pc51,pc52,pc53,pc54,pc55,pc56,pc57,pc58,pc59,pc60,pc61,pc62,pc63,pc64,pc65,pc66,pc67,pc68,pc69,pc70,pc71,pc72,pc73,pc74,pc75,pc76,pc77,pc78,pc79,pc80,pc81,pc82,pc83,pc84,pc85,pc86,pc87,pc88,pc89,pc90,pc91,pc92,pc93,pc94,pc95,pc96,pc97,pc98,pc99,pc100,pc101,pc102,pc103,pc104,pc105,pc106,pc107,pc108,pc109,pc110,pc111,pc112,pc113,pc114,pc115,pc116,pc117,pc118,pc119,pc120,pc121,pc122,pc123,pc124,pc125,pc126,pc127,pc128,pc129,pc130,pc131,pc132,pc133,pc134,pc135,pc136,pc137,pc138,pc139,pc140,pc141,pc142,pc143,pc144,pc145,pc146,pc147,pc148,pc149,pc150,pc151,pc152,pc153,pc154,pc155,pc156,pc157,pc158,pc159,target
-33.50235,-99.02236,-50.778484,25.498804,-18.529497,6.700995,-50.015484,-22.151098,-29.303015,16.375307,10.46839,-16.001778,-20.129307,0.53361523,12.592983,-3.8428195,-23.460724,12.790919,12.869748,5.2255616,-18.937685,-1.6928816,1.0345576,-2.698807,-12.302585,-5.2229896,5.334824,-5.129086,0.28928187,1.5985538,-8.516936,1.4859782,-2.1178954,-1.4231284,-3.3835974,4.517582,-9.609685,7.805082,-3.2225938,0.7510036,-4.4234066,-4.744733,-2.8606718,4.2523003,6.543008,-10.413696,3.2703118,5.3254085,2.3541064,2.5208879,2.1807356,-0.89841735,4.301102,-3.036476,-7.0619545,5.6422954,-0.45500308,1.9332576,-2.1253827,-6.96643,2.0062697,4.288735,1.3937685,7.6395183,-9.315464,-5.851305,5.072712,6.152336,-1.3680145,-6.4871106,2.2834818,6.431053,-9.816648,3.5043046,0.91742414,1.3495557,5.496071,-8.86198,1.781379,1.320021,-0.7338828,0.35461754,4.4526105,-7.019685,5.2040973,-1.7641138,6.55141,-1.70126,-5.973275,-0.1877563,-4.698488,0.2719079,-4.169161,-3.9580195,-6.0206785,5.988453,-3.824988,-1.585987,-1.2013006,-3.0105915,-5.660951,-2.5986946,2.7875688,-0.9981786,2.203848,1.7338643,-3.046596,-1.3582716,-1.0171493,4.918957,-4.460608,-2.6044724,-8.650839,-5.1737995,-3.2966192,3.1054802,0.95713425,-3.6236255,-0.14746603,0.1346648,3.2485535,-4.735177,-7.830176,0.5087316,-0.6905922,2.7667303,0.37441275,4.3477197,-0.7570553,-3.5677087,-2.5009904,0.90409523,2.0552425,-4.2116036,-2.5532367,3.0826192,-1.9966959,2.4032085,-6.6937466,1.8780273,-0.29278105,-1.3815928,1.818294,0.5727043,4.048133,1.9075944,3.3019214,0.8327425,1.6474118,-0.80889714,-0.35276794,-3.9848225,5.406206,0.24175803,-1.0330526,3.8224583,-1.6183378,0.7915254,-3.177303,3.2610748,infant
-14.089919,-37.398106,38.812027,-5.9537864,9.564201,-15.625207,12.376651,14.936465,-2.2548654,-11.568091,-3.1706765,-5.9693475,4.2936516,-29.864592,-0.3167955,-2.88911,-4.4607267,-4.1326933,5.740954,-5.560804,-1.5001203,-9.809481,-14.0134115,3.8630652,-8.658633,5.820605,1.7079095,5.6025295,-6.555331,11.701991,2.4302254,2.2280655,-5.6547375,4.697783,2.239852,-2.9674642,-0.8856554,6.2583494,-9.957625,4.5601406,0.4118632,5.785394,0.1253878,7.6093655,4.724478,-1.5642028,-9.935378,5.853534,-4.2993326,-3.067543,8.41451,1.313029,-11.186618,-4.2433476,-1.9872036,-4.228388,-4.6759777,0.14660348,-0.13715512,-6.021673,-2.9299536,3.1030314,-2.4085646,-0.8510313,-4.790269,-2.1105454,1.4592172,0.21070917,4.598088,4.8435926,1.1430655,3.449137,-2.0016766,0.9672002,-1.0971243,-1.9527488,3.9385338,1.6480023,-4.0650764,-0.3877215,4.4114676,2.5716903,0.19310486,5.8592653,-0.19653204,4.6768355,-0.26170444,-1.4229496,-1.65999,-3.5605898,3.0477817,-4.3504906,1.1872609,1.7345085,-1.5535983,-0.34336925,-0.11727518,-5.604884,1.7604319,1.2844204,0.1874379,-0.5850919,1.0885764,0.4665663,-0.22580832,-0.81228125,-1.1210473,1.0877053,2.7377777,-5.0358267,2.6682928,5.50339,-6.2479043,-1.0812824,-1.3715961,-0.0026092352,-1.7875601,5.8398733,0.35478827,-0.6240038,1.0451412,3.7049804,-3.773835,-1.898361,3.7810934,-0.52613527,-1.516924,-2.5736892,0.88583714,-3.5977893,-1.1247345,-0.45822003,4.8016486,0.8686146,-4.206805,1.6586564,0.5210122,2.3361592,0.24102266,2.7380624,6.6210737,2.1465054,2.6499565,-2.049715,-0.7990417,2.1427367,-0.40676257,0.530405,3.9363737,0.4491859,1.7201176,1.4104999,-3.939114,3.3717282,0.52410144,0.31537387,-1.714116,4.690255,3.9504006,-0.45548433,middle_aged
-20.457628,-6.3886213,-50.371407,9.508138,1.6517422,-1.6912507,-1.354965,-1.3719153,-9.575166,-15.730481,-2.7660525,-13.946157,4.6771336,-1.284023,8.394211,-6.148336,-5.750252,-3.923881,-4.987759,-5.6397085,21.872585,-8.511106,6.2648067,-5.8236694,-2.2633674,-10.061028,-13.40333,2.1404543,2.8707404,9.874486,5.47603,12.882535,-0.12986064,2.0211108,2.596879,7.866101,0.9566318,-1.0826149,3.2909439,-6.4909005,-15.58752,3.8598046,-7.240953,7.4635477,-0.2786468,-3.3365514,-0.60315716,2.1085577,1.9665587,2.9066217,-0.20892793,0.8158129,2.8005993,-5.24419,5.153291,-6.3494744,0.40899628,3.7426295,-0.48102328,1.4558299,-2.2752573,1.4021105,-4.905711,0.04286435,1.3838795,-2.0236306,0.20323075,1.608986,5.1686587,-2.018421,-2.429385,0.39905,2.9423254,3.9357235,6.1147475,-1.4604971,6.7967644,-1.3780496,-1.9368575,2.5026407,1.7898297,-1.9525702,0.11442609,-1.5165915,-0.06206023,0.5822502,-0.026370866,-3.774364,-2.835911,4.5983677,0.5475554,0.4423731,-0.36216468,-0.3927706,-0.59975076,0.7246999,1.0516036,-2.2571065,-2.7812474,2.439901,3.6223392,2.5507848,-1.1673405,-0.4940164,0.79377264,-1.3161255,-2.679175,0.05629911,1.7508596,-0.43372485,1.6089667,1.1751546,-0.3343843,-5.9170127,-0.24693462,3.1799834,0.46109992,-3.807324,0.2832518,1.5874089,2.872467,-2.0542986,1.5472283,-0.3492731,0.9641319,-3.2251585,0.11592031,0.050586447,0.5384512,1.6059886,-0.038670026,-1.6485202,0.5070442,-2.4501925,0.6209232,2.4689703,-3.1955016,2.436499,3.0273304,0.63815224,1.1473147,-0.8740405,1.7593232,-2.1392577,-0.10997367,0.27129683,1.8580756,0.5804176,2.7401369,-0.53685606,-1.2310437,3.8846433,0.07671173,1.4931853,3.1471686,0.1873124,1.3283446,0.48748603,-1.724136,1.4084196,young_adult
87.100334,49.28136,42.140644,24.22517,-17.938328,-13.977441,-15.296491,-11.728357,13.555272,-1.2636088,-3.733689,2.9388404,5.443065,-6.6492386,4.1233125,-1.3686165,-9.865662,-9.577769,9.80861,-7.969447,2.723087,11.12509,3.2438033,0.10795762,-0.3945755,4.607102,0.5284815,3.404586,1.6382701,1.3056633,-3.8184264,-0.7028011,0.7159471,3.4516895,-0.29735416,-0.089371584,1.4603397,1.0070362,2.8127527,-5.790423,-2.0735688,-3.829263,-2.2125492,2.541014,1.389008,1.1387153,-2.0731912,7.4520273,-2.4633482,-0.54687667,-2.336966,0.11005861,-2.6252694,5.0597477,0.95592314,2.6692972,4.836744,-0.6073702,2.9572759,2.7305732,-0.41180208,-0.33245677,0.96331894,2.8423975,4.5993032,-1.7788672,-0.93724275,0.53593606,4.7630744,-6.7528725,0.72324985,1.0839435,-2.0666125,-0.6387929,3.4598489,1.04737,-1.2561908,4.6098714,1.1512238,1.5736774,-0.13546912,2.857278,1.3313575,-2.3743842,3.3219216,0.28335708,-1.3788606,-1.786505,4.2775455,0.94887435,-1.8510493,-1.1077005,1.0794812,2.296706,0.51265085,0.74366844,1.7644243,-2.7091134,2.1637447,0.6098877,2.8745358,0.80098313,-2.481755,1.2572689,1.3443173,2.438032,-1.8010887,0.10513702,0.51895326,0.21011494,0.16560106,-4.233649,0.2360711,1.7551892,2.1220412,1.1424283,3.7654064,-1.02664,1.1096323,-1.3940067,-0.9371156,4.0649643,2.616393,-0.91727257,-1.6994114,-1.5213163,1.6172512,0.526599,0.47463903,-2.1765835,2.4473438,2.819154,0.30524263,-2.5437794,-2.4351957,1.0670332,-5.1229,2.4924529,1.715853,0.11170253,0.47684878,2.1788795,-0.042977832,-0.27090675,-1.3937012,0.35050705,-0.077242374,0.59482783,-0.41411954,0.041922845,1.4323775,1.7774836,-0.7344844,0.70256484,0.122089535,-2.3729372,3.037545,0.9325947,-0.24574451,1.7660986,senior
17.687,25.45409,-56.415257,-4.067667,12.286194,14.339226,7.30716,-13.764598,-38.499516,-48.698822,9.24446,10.772197,-12.837791,-0.8433534,-15.670566,-0.043901466,10.43944,-26.364649,-30.973211,5.918744,12.102438,1.8665884,9.340527,8.318794,-16.642982,18.598488,2.0717754,0.9380116,0.7061589,17.037493,2.0469127,-3.4834466,-11.208634,-7.104541,-4.7103944,-4.9920597,-4.560372,5.251394,0.6412294,-10.7182,-7.620427,-6.6332045,1.232773,-7.6319675,7.738806,7.2077928,0.31352407,-1.1328434,2.2184715,4.5449452,0.76843876,-13.384069,-6.816624,1.5231297,6.3663096,0.054827496,13.381411,7.276435,-1.6856337,-1.6125134,-1.2949678,-6.6180816,-4.2109733,-10.108479,1.3671402,-6.8916535,0.77770936,5.998978,3.2153127,-0.77290744,-6.5373254,-0.9246153,-3.2922423,1.1795679,-7.4108267,7.588005,-5.2503853,0.64002293,1.2783138,8.502908,-2.3547595,1.8316388,1.6729276,2.842326,-4.5103083,-3.7791772,1.9016166,-1.3049124,6.8759675,-5.587429,1.8687953,2.934083,1.1334689,2.5164163,-0.79031104,-2.1834497,-0.008495596,2.142811,3.5511165,4.019486,4.0615296,-7.8221765,-3.055123,0.13195786,-0.1384009,-4.545541,-0.20299172,-0.5266601,-1.5413404,1.8479083,2.5722404,4.387381,-1.5341932,-6.06623,-5.191069,-4.4781003,-4.82237,-2.123692,0.732519,0.49545798,-2.2832117,-2.1286128,1.8611951,1.7304205,-4.098348,-1.25223,2.886489,-0.28416318,3.6436365,-3.1744432,4.8417206,-5.1973963,2.389051,-0.34639904,-1.8644482,5.0414305,-3.3551624,7.6621323,-3.8308926,-0.7050299,-1.7229431,2.1077867,-1.1437982,-1.3914512,6.448683,1.0097437,-1.1746733,1.7456964,-0.60650426,-4.532954,-3.0750978,-4.2369995,4.394246,-0.37985808,4.3279834,3.2579842,2.206903,-5.6237764,1.0963066,-1.8258786,child
92.90527,45.043106,-25.125826,3.827748,5.079876,20.184244,24.52267,-13.546469,-10.115219,9.804044,-5.982388,7.8127236,-9.647975,-6.585399,4.638356,-11.983174,7.4168186,10.416559,6.481467,-7.586935,5.037782,7.080734,1.2724856,-2.8488445,-7.4346933,-4.0206423,-6.200317,-3.0882738,-3.2070951,0.21575932,-5.225745,0.34665504,-3.0219576,-1.3579904,5.467777,5.4111543,-3.116908,-1.9698303,-4.0499,10.413774,-2.6941013,1.1807606,-0.024774395,-1.7858888,6.28996,2.4877563,-2.647123,-1.1674262,-0.72348195,-2.0897427,-0.26260415,2.2308698,-1.0665411,-3.1143935,-3.538102,4.075262,-1.3850234,-4.4386272,-1.6392294,2.6327343,0.31685048,1.0800929,4.601785,-4.7838006,2.4721842,-4.535949,1.6762441,-3.541379,-2.4108136,-0.27309102,-4.142361,2.8775356,3.1793296,-2.483809,-0.30196127,-0.6490505,0.11835472,-0.44773623,6.508351,0.38826436,0.02699918,-2.7008069,-2.779483,-6.0847373,-0.41069663,-1.1319921,1.8548295,-0.5380439,-3.228501,-2.2036254,0.40265983,0.37950382,-0.9565846,-4.380537,3.5353007,-1.622535,-2.4483883,2.424971,-1.0205445,-2.4403296,-3.3773584,1.0969157,-0.5570984,-1.1044328,-1.2252812,-2.6541781,-1.3863446,0.5977553,-0.67900825,-0.8377081,-0.07098602,-1.6615882,1.094624,2.1537023,0.07357208,0.2849195,0.32680276,1.8576936,-4.3710656,-0.17664681,-0.5859366,0.94073915,-0.76907384,0.1160921,0.7309062,1.4845575,-1.0449054,1.944688,-2.077196,-0.7469767,0.8210567,-0.34911883,1.5284821,1.5114329,-0.30078423,2.2235167,0.039825518,1.9360939,-2.3565028,2.1182806,0.49327657,2.510821,-1.8668853,-3.0840867,-0.54339176,-4.78336,-0.19017726,1.3956757,-1.978991,0.05772265,3.8129423,1.1219963,1.0082382,0.61024976,-0.7890429,-1.4591157,-0.66730696,0.8332902,0.49389264,2.3561456,senior
-143.8987,3.1893709,33.183037,-8.703716,49.760284,30.766941,-12.337717,-32.41933,-10.106895,-7.9162555,-0.8361102,-2.0954156,4.03531,6.1683044,-16.771582,0.85684687,-11.544645,-9.511689,2.8034692,2.2515132,3.127727,9.870051,2.1650648,0.10746722,-5.2367997,4.5968504,3.1144912,1.2223296,-6.530629,-7.511933,7.8023057,-3.037185,-2.4679735,1.20735,-3.6352963,-0.72616595,0.23660837,-4.4456186,-3.0310311,-2.596614,-6.2064,0.33225805,-7.2281027,-4.375396,-6.4680367,5.7081227,4.552557,6.6233687,-1.0915664,6.0425105,-1.1202866,-3.8574183,-2.8394272,2.0981436,1.0280863,-0.22732382,-3.231016,0.0781339,1.2045163,-0.5905833,-3.5347135,-6.0310144,0.01118134,-5.442728,2.1146119,-2.226717,4.662087,0.14072649,-2.495193,2.1986551,1.2753925,-0.4873256,-1.0792861,-4.443966,-3.3642452,-1.0590936,-1.8273191,-1.5681101,-2.3472688,-1.7198513,0.46468723,1.9595672,0.61091554,-2.9477346,-0.1949927,-6.270957,-3.022634,1.709204,-4.371743,-5.610764,-1.4197057,-4.059806,-0.35499343,-0.5224909,-0.2849297,-1.6956668,-2.3375854,0.12535761,-0.60704505,-3.00852,-1.1088037,0.98997134,-2.3948221,1.2079225,0.7792059,-0.7473035,-1.504781,3.1696901,0.27286357,0.7565688,-0.09172038,2.9610274,0.40055835,1.1439022,1.3727951,-1.9407396,-0.7293661,3.7192833,-3.351789,1.7398658,-5.458273,2.7748368,-1.9350274,5.2921176,-1.1630087,2.9390318,-1.3525165,2.3736365,-2.6865594,-0.564049,-0.83341193,2.1295173,-2.6779773,0.6636807,3.6716702,-3.1789944,-0.44293216,-0.73228955,-1.385157,-1.8980069,-0.57176054,-1.4552355,1.562973,-2.689659,-0.885938,-1.0634276,2.3113956,-3.2532058,-1.2908266,0.65454453,-0.60699147,0.07915042,3.1099648,-1.8290358,-2.4799452,0.48815408,0.53745633,1.7070981,-0.37436953,-2.3942435,senior
46.04122,-44.29413,-39.92431,11.759902,-3.623445,23.344616,-6.612937,-4.748507,36.095993,-18.08139,-3.0541525,2.9965456,-24.842571,-2.955258,8.037835,19.410683,-6.0550795,27.734293,-5.0209265,-14.236216,-1.8235297,15.472045,-5.633561,-2.2516124,9.840928,1.4703048,-2.8241076,-17.296257,-6.0608387,11.101689,-2.3778186,-14.370965,-2.7139337,2.1014872,4.0052705,5.738842,-10.159034,1.3150035,1.534769,9.946324,-4.5022206,0.029245518,-6.277894,3.3654518,2.0184422,-6.698667,-4.1885314,-4.931404,-1.0226141,0.6508044,2.5742881,-0.46526778,-7.1819406,-1.8610334,2.7979364,2.5800586,4.1105347,-1.7990632,-1.9300139,-1.0136847,-7.0555115,8.738827,-0.6039821,2.4566453,9.553734,3.5883157,-0.11884893,-11.288704,4.478681,5.9087286,-3.6504683,4.1236553,-0.035718314,-4.3224397,-6.9786143,3.440371,0.26489145,-2.9914005,1.0146122,10.547217,2.039027,-3.60258,-1.7105236,-7.2758923,-4.3235307,8.071524,6.353803,12.350165,-4.221805,-2.1287057,-2.782348,8.079931,-8.874642,-3.425179,2.3550615,-2.8307743,-2.545996,-2.5311048,0.51717556,6.4514127,-8.121219,3.9868855,0.2855214,3.0777843,-0.75241536,-3.4550264,-0.4610644,-6.250835,-2.608238,2.2541497,10.113515,0.15054664,-1.9580787,-2.3784397,-2.0122068,-5.4812136,2.0433893,0.09660816,-6.9374366,-0.83236235,5.162581,-3.1959305,-1.6514145,2.3808093,1.7090423,2.288627,0.596318,3.9324875,-0.77970177,5.407733,-0.13112904,-2.2208812,2.3308592,0.18447673,-0.25521302,-1.7766672,-4.197796,6.376688,-4.7896285,1.1660541,-3.8001175,0.019158034,-2.0125618,0.29699713,0.32557213,1.0854329,-2.4309614,-0.27347085,-6.2573533,3.089284,-0.9399865,3.7407787,1.3179191,1.324852,-1.0908772,2.8826268,-1.0794529,1.8401647,3.6340187,0.3573261,young_adult
32.153988,-30.497303,-51.102592,-14.341654,31.389444,27.726564,-33.656357,8.379878,-16.253155,48.668568,7.128224,-13.798036,22.42281,-2.9105048,31.49958,-3.607161,-15.906567,3.798878,-5.7564716,14.319117,7.76896,18.705782,-6.2938313,11.020446,12.9191265,7.662048,-3.199304,-14.601423,16.21614,-15.266096,22.833475,-1.1425419,-1.1629353,-23.779171,3.43836,-10.588846,-5.4344816,-5.886331,-0.23573413,3.875848,-6.044927,5.5796046,8.236542,-15.835876,0.89442116,0.32016537,2.8896203,6.04173,-0.7593622,-3.8064394,-1.633297,-2.016661,-0.37138334,9.901306,1.5998093,-3.762277,-0.12135498,-1.9334695,-9.847844,-8.226197,0.11837968,3.3197334,-2.490748,-1.8004959,2.9459035,2.5262883,-22.91031,5.478209,-4.050243,-2.20483,-3.5388384,7.3414917,0.5227528,8.950832,-0.053519752,-6.516085,15.45553,7.5127554,-2.0085824,-7.114105,7.6824703,5.399585,2.8803113,1.9107368,-8.165424,11.950592,-3.6086264,0.7546193,-2.3739119,4.273542,-4.972606,-0.4111461,2.1045654,5.4513206,1.4465506,2.7654269,2.9861553,7.61792,-1.1029037,-2.7464979,-5.3021913,-0.16204235,-1.3973671,0.0810139,8.830563,-1.6302431,-7.1576514,-3.8701828,4.2921276,-7.3400893,1.4350014,0.56114614,3.224099,-4.980364,-4.432497,3.9801092,1.4601068,6.524983,1.7369566,-3.2454262,5.3924527,-0.54784894,0.09246225,0.34260827,-0.7456601,4.1047544,-6.968194,-0.25620738,-1.8434305,3.803781,4.7174106,-3.1873267,4.435297,0.5848894,-1.9376868,-4.407901,-0.31138328,2.69405,3.6482024,-2.2116146,0.78634584,-1.7000333,2.4736161,-0.6733179,1.5428073,-3.6528435,3.0198438,2.0457919,4.033882,-4.115459,6.0168037,7.734509,-1.012494,-1.1076429,-7.2333975,-1.5451633,-4.8800597,1.7521402,4.48518,3.3896244,young_adult
174.67534,9.666442,34.856,-25.883839,20.66107,-3.2467802,10.718328,8.443509,6.0524874,20.96727,10.352691,8.000079,-5.526803,3.956757,-6.2935815,-6.7499266,2.4558203,-8.622381,-1.8120573,-3.6305115,-3.2868822,-4.2049694,-7.5603375,4.81108,7.962925,0.6719594,-8.978228,2.266688,2.711768,-5.4280233,-3.7826536,-7.7174006,9.484442,-2.173082,-1.1171585,-2.7841592,-5.321181,2.0101414,-6.8795943,-3.5027394,-4.022544,-2.0219538,-2.9037063,-0.94897234,-3.4736881,7.2578044,3.8962946,0.6411579,3.0083058,-2.847639,-1.8318332,2.9691405,-5.631745,-1.6850682,4.6936164,2.2695975,4.8429384,-0.8482319,-5.3475237,-8.201166,-4.5213647,-1.5398622,0.16502067,1.8646779,0.73773575,-0.06576802,1.0193129,5.994883,-4.8523116,2.4476137,-2.1745417,-1.9491723,2.417677,0.1050564,0.951647,0.42977196,-1.405998,-1.714865,-0.904726,2.253282,3.037129,3.5031657,-3.5262537,-3.8731482,2.1109536,1.1892262,-0.04311039,-0.26151767,2.218786,0.7239302,2.1527596,-4.3282623,0.5530068,0.3498235,2.901237,0.8235128,-2.4320927,-1.4175938,-0.2813855,3.1986291,0.3168184,-1.2835184,-0.9680925,-1.6329534,-6.559865,3.8442252,-1.0676578,4.4639835,-3.3950415,-0.27417457,0.8873088,0.44487903,2.3003213,1.9842132,-1.8516206,3.0981748,-0.4296568,-2.8819726,-1.5975543,-5.091666,-0.6158649,-1.7496021,-0.8366529,-0.34012923,3.0907853,-3.341113,0.8775074,1.145265,1.0980891,-2.3443973,-1.5832205,3.1022916,-0.803177,-0.59870154,-5.218497,2.5554788,1.9810531,0.13767205,0.45351687,-1.8037015,4.69161,1.0970998,0.50850815,-1.4359956,0.97717625,1.3337793,-3.849974,0.7723764,2.105419,0.57526326,-1.8305284,-0.03952649,2.4233623,-5.82759,0.3654756,0.09216231,-2.4834216,-1.8563516,-0.8928837,0.4991355,infant
58.665806,55.168102,37.705795,20.720991,-1.9992887,12.067011,-19.778118,-9.864134,-4.37675,7.581329,16.159706,-19.30936,21.846743,16.399206,11.903752,-13.395865,24.403353,8.02527,-9.12722,-12.521262,-1.5517612,1.7692692,13.235291,-8.239475,-4.627496,3.7154076,8.086852,6.3585753,-22.769678,-3.0320117,-5.253314,-10.157444,-12.740144,4.183089,5.890423,2.3657148,-2.010914,-10.048233,-0.3716702,-4.8841324,-5.392782,3.6403096,4.0192637,-0.09608538,3.0702052,-4.3873,-5.434027,9.602904,-0.33881882,0.8505126,-4.069683,-1.6629037,6.0726213,5.289213,10.578824,-10.597721,0.96196336,-5.814378,3.5244246,-3.430075,-1.8372107,-2.4321926,-0.39370674,0.8400526,1.6628332,4.1101813,0.99135226,5.836326,-3.1334152,-9.207503,1.2233839,6.650171,2.5484076,5.7047796,2.306401,-1.8796313,2.304008,-3.7989244,7.3446817,3.2803617,-3.322356,5.110505,1.107045,1.9186124,-0.67192835,0.93337053,7.045858,-3.4702125,2.749124,-6.715211,-4.378578,1.9530455,5.0164886,3.319652,-3.5970151,-1.9502814,-0.668314,3.847846,0.48627833,-5.4981937,-1.6762327,1.7342023,1.0454983,0.10429775,3.8973064,-0.490023,1.639555,-1.4489796,-2.5981562,1.8050932,0.31811416,-3.4860532,-0.61258703,-2.621028,-2.6492603,3.9105792,0.4000923,-1.2269846,-1.3939216,3.7997773,-4.736228,2.3488472,2.7330463,0.90295196,-3.6341856,3.7965803,2.80489,-6.546374,-3.356038,-8.398888,2.0548387,-1.1114756,4.2171745,-1.2032685,-0.100076124,-1.6351241,1.1443028,1.3651348,-1.7104175,-1.240258,-0.81547195,0.11571494,-3.4342473,-0.14681059,2.0901225,-1.4699113,4.1753187,-1.3087219,-2.3376381,-1.0353988,3.040371,-1.1249636,4.1147075,-0.46829554,-0.15254085,4.165989,-2.194186,1.1416816,0.35176575,-0.016140576,infant
23.554955,-12.766007,26.716654,12.88437,32.30538,9.296393,-13.222515,7.3981013,8.370357,-4.4099164,3.983836,25.10374,5.939374,0.03047745,-5.62342,-15.648759,-12.413351,-15.298503,-9.821615,15.374757,-0.036480304,-5.108129,9.721638,-4.3552794,-7.117746,-4.8492227,-4.150629,5.893631,5.491695,-2.4743435,2.4404888,-0.17123628,-8.352239,2.780929,1.0993916,5.2451625,-1.004823,-1.6637541,-2.6384203,0.8342818,2.1843219,3.4781067,-7.7073374,-3.14737,5.619718,-16.778763,-3.476056,-2.6017551,-4.2043824,0.7550051,2.7544303,1.4480063,1.317951,1.4488412,0.4393175,0.04928511,-1.6270587,4.360635,1.0720518,1.3066648,-0.32866755,-2.0670083,-2.5558176,4.0257483,6.746537,1.4908255,4.170179,-3.9394088,2.9860306,5.103081,-0.39528733,-1.3939624,1.3938714,-3.317099,-1.0098445,4.9042063,3.422636,0.5649513,-4.2279344,4.2430515,-0.48521337,0.6395751,-1.4517946,0.66958123,3.08164,0.11818715,-2.9430153,1.2189894,-2.4290886,-0.73300946,3.603919,-2.446024,2.7420547,-3.9251099,2.5359876,2.023278,-2.009391,-2.275836,2.369054,2.203463,-0.22721769,0.05191303,-1.2896224,-0.38470033,-0.7680404,-0.39042115,-0.76531726,-2.5248296,0.8294008,-3.0739074,0.267834,1.1782922,0.23037647,3.68578,2.1026056,3.215714,1.4795811,-0.650285,1.8896322,2.5856204,2.074841,-1.8271244,1.6204028,0.792797,4.6342745,-4.799692,-0.9720023,-0.9837085,0.5536092,-0.38621953,0.9950584,-1.2322571,-2.7953162,-1.7385175,0.9333106,1.135906,-1.688294,2.661727,1.463017,1.544259,0.10827811,-3.2881422,-1.1371694,0.38099518,-0.90667397,-0.26424617,-0.18050604,0.7544269,3.9761677,-3.211454,1.2487919,0.59552747,1.1958054,-0.45173618,0.09024416,0.5584483,0.47772568,1.2611606,-0.13990584,-0.29307428,senior
90.27141,-6.110335,32.436184,5.80183,1.3646495,-5.918127,-7.7386165,-4.699459,1.102665,-1.942966,7.89852,-6.951557,-15.098668,0.2252947,-27.035814,-6.0392604,1.9171095,-3.5166335,6.089874,-3.0303485,0.8470524,-3.7807522,-13.454475,8.382752,-1.4546211,-0.30944732,2.1048908,-5.424902,2.081706,-3.849595,-0.474762,-3.5015914,1.9130406,-7.137,-5.162637,2.2262578,-5.153618,8.744902,2.312248,3.706754,5.0986876,-0.25220978,-4.8616953,0.8100039,3.0324254,3.953505,-1.4704026,0.37411442,2.1670837,-0.321765,-1.4021691,-0.8847363,-4.642283,-4.891891,2.719607,4.924453,0.61668515,0.58120865,0.87309766,1.2484039,-1.7048335,-2.236649,-0.38613224,3.1115603,1.862083,0.0017967122,-1.1942142,1.8433347,1.2653126,3.8940072,-0.5163283,-1.7496576,1.8689483,-1.6648167,-2.7622693,-1.4783235,-0.5534066,1.121145,-3.4747074,-1.5860562,1.7294669,-0.64245504,-1.8395212,-0.6429695,1.760144,-0.92919666,-2.1861575,3.7271812,-6.412325,0.3650379,1.8231199,0.38473636,-0.71380967,-3.969335,0.17295723,-3.7605083,-0.77539617,-0.23307982,-0.843873,1.0143585,4.0454626,-2.8772602,2.2282195,-0.05619906,2.2578373,1.2456037,0.73109776,-0.2585732,-1.3449341,-1.3324473,0.14048971,0.04727386,-3.4027374,-2.4264069,-0.6340011,0.93979335,-0.97460353,0.8709369,-1.9275156,1.4978145,0.52902013,0.32107067,-2.3518946,-2.4002807,1.7143095,0.619533,-0.53745705,0.576177,2.987974,1.130413,-1.2748119,-1.1623217,-1.7872589,-0.8781929,-1.7710241,0.10639733,-0.92760676,0.688446,2.21488,-1.1216327,0.48150605,0.58581644,0.25049442,1.4344796,1.2618176,-2.541075,1.9844143,0.94031584,0.5185205,0.2309292,0.7086753,-1.2352058,1.9759244,-0.47451785,2.3317573,0.19980672,-0.32318857,-0.20538425,1.6401767,-0.29834324,infant
