속도,고도,교류_컴프레서,교류_컴프레서_압력,교류_덕트_온도_드라이버,교류_고전압히터,교류_내부_온도_전선,교류_외부_온도,배터리_관리_시스템_배터리_냉각기_상태,배터리_관리_시스템_배터리_냉각수_입구_온도,배터리_관리_시스템_배터리_밸브_모드,배터리_관리_시스템_베터리_밸브_피드백,배터리_관리_시스템_배터리_밸브_요구_사항,배터리_관리_시스템_고전압_팩_전류,배터리_관리_시스템_고전압_팩_전압,배터리_관리_시스템_전동식워터펌프속도,배터리_관리_시스템_전력전자_밸브_피드백,배터리_관리_시스템_전력전자_밸브_요구_사항,배터리_관리_시스템_온도01,배터리_관리_시스템_온도02,배터리_관리_시스템_온도03,배터리_관리_시스템_온도04,배터리_관리_시스템_온도05,클러스터_주행거리,마이크로컨트롤_유닛_모터_속도,마이크로컨트롤_유닛_모터_토크_실제,차량제어기_브레이크_스위치,motor_speed,pack_current,decel,regen,regen_event
2.8,70.0,1,10.6,7.0,0,27.5,34.0,0,34,0,0,0,28.2,366.9,1300,0,0,33,33,33,33,34,13944,657,81.5,0,2.796519982,28.2,0,0,0
5.1,70.0,1,10.6,7.0,0,27.0,34.0,0,34,0,0,0,38.7,366.5,1300,0,0,33,33,33,33,34,13944,1024,100.5,0,5.148559947,38.7,0,0,0
13.1,70.19999695,1,10.4,7.0,0,27.0,34.0,0,34,0,0,0,3.7,367.4,1300,0,0,33,33,33,33,34,13944,1300,24.3,0,13.07511989,3.7,0,0,0
13.7,70.30000305,1,10.4,7.0,0,27.0,34.0,0,34,0,0,0,8.6,367.3,1300,0,0,33,33,33,33,34,13944,1310,1.3,0,13.72331972,8.6,0,0,0
14.6,70.30000305,1,10.4,7.0,0,27.0,34.0,0,34,0,0,0,14.2,367.1,1300,0,0,33,33,33,33,34,13944,1365,27.9,0,14.61227975,14.2,0,0,0
14.6,70.30000305,1,10.4,7.0,0,27.0,34.0,0,34,0,0,0,2.3,367.4,1300,0,0,33,33,33,33,34,13944,1388,-0.4,0,14.61227975,2.3,0,0,0
13.4,70.19999695,1,10.4,7.0,0,27.0,34.0,0,34,0,0,0,-1.8,367.7,1300,0,0,33,33,33,33,34,13944,1344,-14.3,1,13.427,-1.8,0,1,0
11.6,70.09999847,1,10.4,7.0,0,27.0,34.0,0,34,0,0,0,-7.0,367.9,1300,0,0,33,33,33,33,34,13944,1113,-35.9,1,11.63056039,-7.0,0,1,0
11.6,70.09999847,1,10.4,7.0,0,27.0,34.0,0,34,0,0,0,-3.0,367.8,1300,0,0,33,33,33,33,34,13944,821,-26.8,1,11.63056039,-3.0,0,1,0
9.2,70.09999847,1,10.4,7.0,0,27.0,34.0,0,34,0,0,0,2.9,367.6,1300,0,0,33,33,33,33,34,13944,736,3.2,0,9.204439611,2.9,0,0,0
7.2,69.80000305,1,10.4,7.0,0,27.0,34.0,0,34,0,0,0,8.7,367.4,1300,0,0,33,33,33,33,34,13944,682,19.1,0,7.204280194,8.7,0,0,0
6.8,70.59999847,1,10.4,7.0,0,27.0,34.0,0,34,0,0,0,4.1,367.5,1300,0,0,33,33,33,33,34,13944,551,6.5,1,6.759800177,4.1,0,0,0
5.5,70.80000305,1,10.4,7.0,0,27.0,34.0,0,34,0,0,0,5.4,367.4,1300,0,0,33,33,33,33,34,13944,558,10.7,1,5.500440053,5.4,0,0,0
5.4,71.0,1,10.4,7.0,0,27.0,34.0,0,34,0,0,0,4.5,367.4,1300,0,0,33,33,33,33,34,13944,528,8.5,1,5.389320159,4.5,0,0,0
3.7,71.19999695,1,10.4,7.0,0,27.0,34.0,0,34,0,0,0,4.6,367.4,1300,0,0,33,33,33,33,34,13944,301,15.8,1,3.722519982,4.6,0,0,0
3.7,71.19999695,1,10.6,7.0,0,27.0,34.0,0,34,0,0,0,4.3,367.4,1300,0,0,33,33,33,33,34,13944,58,33.9,1,3.722519982,4.3,0,0,0
1.7,71.90000153,1,10.4,7.5,0,27.5,34.0,0,34,0,0,0,16.8,366.9,1280,0,0,33,33,33,33,34,13944,978,25.9,0,1.666799956,16.8,0,0,0
1.7,71.90000153,1,10.4,7.5,0,27.5,34.0,0,34,0,0,0,10.5,367.2,1280,0,0,33,33,33,33,34,13944,978,25.9,0,1.666799956,10.5,0,0,0
8.0,71.09999847,1,10.4,7.5,0,27.5,34.0,0,34,0,0,0,8.0,367.3,1280,0,0,33,33,33,33,34,13944,977,15.6,0,8.000640318,8.0,0,0,0
7.6,71.09999847,1,10.2,7.5,0,27.5,34.0,0,34,0,0,0,3.6,367.4,1300,0,0,33,33,33,33,34,13944,874,-1.2,1,7.574680283,3.6,0,0,0
7.6,71.09999847,1,10.2,7.5,0,27.5,34.0,0,34,0,0,0,3.8,367.5,1280,0,0,33,33,33,33,34,13944,781,1.1,0,7.574680283,3.8,0,0,0
8.5,71.09999847,1,10.2,7.5,0,27.5,34.0,0,34,0,0,0,25.2,366.9,1300,0,0,33,33,33,33,34,13944,730,21.8,0,8.463640318,25.2,0,0,0
8.2,71.19999695,1,10.0,7.5,0,27.5,34.0,0,34,0,0,0,18.0,366.8,1300,0,0,33,33,33,33,34,13944,912,76.9,0,8.167319717,18.0,0,0,0
8.2,71.19999695,1,10.0,7.5,0,27.5,34.0,0,34,0,0,0,1.4,367.5,1300,0,0,33,33,33,33,34,13944,1047,-3.1,0,8.167319717,1.4,0,0,0
10.0,71.19999695,1,10.0,7.5,0,27.5,34.0,0,34,0,0,0,2.4,367.5,1300,0,0,33,33,33,33,34,13944,1010,-9.3,1,10.01931972,2.4,0,0,0
10.2,71.19999695,1,10.0,7.5,0,27.5,34.0,0,34,0,0,0,14.1,367.2,1300,0,0,33,33,33,33,34,13944,969,3.7,0,10.24156039,14.1,0,0,0
10.2,71.19999695,1,10.0,7.5,0,27.5,34.0,0,34,0,0,0,0.5,367.5,1300,0,0,33,33,33,33,34,13944,1036,13.7,0,10.24156039,0.5,0,0,0
10.1,71.19999695,1,10.0,7.5,0,27.5,34.0,0,34,0,0,0,2.3,367.5,1300,0,0,33,33,33,33,34,13944,1003,-5.6,0,10.11192007,2.3,0,0,0
10.2,71.19999695,1,10.0,7.5,0,27.5,34.0,0,34,0,0,0,10.3,367.3,1300,0,0,33,33,33,33,34,13944,979,14.2,0,10.186,10.3,0,0,0
9.0,71.19999695,1,10.0,7.5,0,27.5,34.0,0,34,0,0,0,9.6,367.3,1300,0,0,33,33,33,33,34,13944,1029,20.3,0,9.000720247,9.6,0,0,0
10.1,70.30000305,1,10.0,7.5,0,27.5,34.0,0,34,0,0,0,1.9,367.5,1300,0,0,33,33,33,33,34,13944,1030,-5.1,0,10.11192007,1.9,0,0,0
9.2,70.30000305,1,10.0,7.5,0,27.5,34.0,0,34,0,0,0,7.5,367.4,1300,0,0,33,33,33,33,34,13944,986,21.1,0,9.241479576,7.5,0,0,0
7.8,70.19999695,1,10.0,7.5,0,27.5,34.0,0,34,0,0,0,11.1,367.2,1300,0,0,33,33,33,33,34,13944,1033,24.2,0,7.778399647,11.1,0,0,0
9.0,70.19999695,1,10.0,7.5,0,27.5,34.0,0,34,0,0,0,7.1,367.3,1300,0,0,33,33,33,33,34,13944,1052,11.7,0,9.019239788,7.1,0,0,0
9.8,70.30000305,1,10.0,7.5,0,27.5,34.0,0,34,0,0,0,7.2,367.3,1300,0,0,33,33,33,33,34,13944,1052,11.0,0,9.778560389,7.2,0,0,0
10.9,70.30000305,1,10.0,7.5,0,27.5,34.0,0,34,0,0,0,12.5,367.2,1300,0,0,33,33,33,33,34,13944,1075,16.8,0,10.88976021,12.5,0,0,0
9.2,70.40000153,1,10.0,7.5,0,27.5,34.0,0,34,0,0,0,13.3,367.2,1300,0,0,33,33,33,33,34,13944,1141,27.1,0,9.204439611,13.3,0,0,0
13.4,70.30000305,1,10.0,7.5,0,27.5,34.0,0,34,0,0,0,17.1,367.1,1300,0,0,33,33,33,33,34,13944,1221,26.3,0,13.37143961,17.1,0,0,0
13.4,70.30000305,1,10.0,7.5,0,27.0,34.0,0,34,0,0,0,15.4,367.0,1300,0,0,33,33,33,33,34,13944,1282,31.4,0,13.37143961,15.4,0,0,0
13.4,70.30000305,1,10.0,7.5,0,27.0,34.0,0,34,0,0,0,13.5,367.1,1300,0,0,33,33,33,33,34,13944,1309,23.9,0,13.44552042,13.5,0,0,0
14.5,70.40000153,1,10.0,7.5,0,27.0,34.0,0,34,0,0,0,13.5,367.1,1300,0,0,33,33,33,33,34,13944,1338,25.7,0,14.53819982,13.5,0,0,0
14.5,70.40000153,1,10.0,7.5,0,27.0,34.0,0,34,0,0,0,13.0,367.0,1300,0,0,33,33,33,33,34,13944,1424,29.9,0,14.53819982,13.0,0,0,0
14.9,71.0,1,9.8,7.5,0,27.5,34.0,0,34,0,0,0,6.4,367.2,1300,0,0,33,33,33,33,34,13944,1469,5.7,0,14.90860035,6.4,0,0,0
15.0,71.09999847,1,9.8,7.5,0,27.5,34.0,0,34,0,0,0,0.2,367.5,1300,0,0,33,33,33,33,34,13944,1400,-8.7,0,15.01971936,0.2,0,0,0
15.0,71.30000305,1,9.8,7.5,0,27.5,34.0,0,34,0,0,0,-1.6,367.6,1300,0,0,33,33,33,33,34,13944,1295,-12.8,1,14.96415986,-1.6,0,1,0
12.3,72.0,1,9.8,7.5,0,27.5,34.0,0,34,0,0,0,-3.3,367.6,1300,0,0,33,33,33,33,34,13944,1132,-24.8,1,12.33431972,-3.3,0,1,0
12.3,72.0,1,9.8,7.5,0,27.5,34.0,0,34,0,0,0,-3.1,367.7,1300,0,0,33,33,33,33,34,13944,864,-29.1,1,12.33431972,-3.1,0,1,0
9.9,72.5,1,9.8,7.5,0,27.5,34.0,0,34,0,0,0,0.1,367.6,1300,0,0,33,33,33,33,34,13944,643,-19.2,1,9.926720247,0.1,0,0,0
5.9,73.30000305,1,10.0,7.5,0,27.5,34.0,0,34,0,0,0,0.8,367.5,1300,0,0,33,33,33,33,34,13944,450,-17.9,1,5.870840141,0.8,0,0,0
4.2,73.40000153,1,9.8,7.5,0,27.5,34.0,0,34,0,0,0,3.4,367.5,1300,0,0,33,33,33,33,34,13944,390,15.1,0,4.204039965,3.4,0,0,0
4.2,73.40000153,1,10.0,7.5,0,27.5,34.0,0,34,0,0,0,6.9,367.3,1300,0,0,33,33,33,33,34,13944,440,24.0,0,4.204039965,6.9,0,0,0
5.2,73.59999847,1,9.8,7.5,0,27.5,34.0,0,34,0,0,0,10.0,367.3,1300,0,0,33,33,33,33,34,13944,484,18.5,0,5.222639876,10.0,0,0,0
5.2,73.59999847,1,9.8,7.5,0,27.5,34.0,0,34,0,0,0,5.2,367.4,1280,0,0,33,33,33,33,34,13944,458,17.6,1,5.222639876,5.2,0,0,0
5.1,73.80000305,1,9.8,7.5,0,27.5,34.0,0,34,0,0,0,4.9,367.4,1280,0,0,33,33,33,33,34,13944,349,15.5,1,5.074480018,4.9,0,0,0
3.7,73.80000305,1,10.0,7.5,0,27.5,34.0,0,34,0,0,0,4.6,367.4,1280,0,0,33,33,33,33,34,13944,135,27.4,1,3.722519982,4.6,0,0,0
1.5,73.09999847,1,10.4,7.5,0,27.5,34.0,0,34,0,0,0,6.9,367.3,1280,0,0,33,33,33,33,34,13944,-171,-47.9,1,1.481600022,6.9,0,0,0
1.8,73.09999847,1,10.4,7.5,0,27.0,34.0,0,34,0,0,0,6.4,367.3,1280,0,0,33,33,33,33,34,13944,-156,-45.4,1,1.814960035,6.4,0,0,0
1.6,72.80000305,1,10.4,7.5,0,27.0,34.0,0,34,0,0,0,5.6,367.3,1280,0,0,33,33,33,33,34,13944,-57,-44.6,1,1.629759991,5.6,0,0,0
1.4,72.80000305,1,10.4,7.5,0,27.0,34.0,0,34,0,0,0,6.9,367.3,1300,0,0,33,33,33,33,34,13944,85,65.4,1,1.444559947,6.9,0,0,0
3.1,72.59999847,1,10.4,7.5,0,27.0,34.0,0,34,0,0,0,6.3,367.3,1280,0,0,33,33,33,33,34,13944,-230,-32.6,1,3.055799956,6.3,0,0,0
2.3,72.59999847,1,10.4,7.5,0,27.0,34.0,0,34,0,0,0,5.4,367.3,1280,0,0,33,33,33,33,34,13944,-147,-40.5,1,2.259440053,5.4,0,0,0
1.9,72.80000305,1,10.4,7.5,0,27.0,34.0,0,34,0,0,0,5.5,367.3,1300,0,0,33,33,33,33,34,13944,-90,-43.0,1,1.889039965,5.5,0,0,0
1.6,72.90000153,1,10.2,7.0,0,26.5,34.0,0,34,0,0,0,2.8,367.5,1260,0,0,33,33,33,33,34,13944,0,0.0,0,1.629759991,2.8,0,0,0
1.6,72.90000153,1,10.2,7.0,0,26.0,34.0,0,34,0,0,0,2.7,367.5,1240,0,0,33,33,33,33,34,13944,0,0.0,0,1.629759991,2.7,0,0,0
17.6,0.0,0,7.4,20.5,0,-40.0,-40.0,0,34,0,0,0,0.0,367.7,0,0,0,33,34,33,34,34,13944,0,0.0,0,17.594,0.0,0,0,0
11.5,0.699999988,0,7.4,20.5,0,-40.0,-40.0,0,34,0,0,0,0.0,367.7,0,0,0,33,34,33,34,34,13944,0,0.0,0,11.51943961,0.0,0,0,0
7.3,11.5,0,7.4,20.5,0,-40.0,-40.0,0,34,0,0,0,0.0,367.7,0,0,0,33,34,33,34,34,13944,0,0.0,0,7.296880106,0.0,0,0,0
5.3,47.20000076,0,7.4,20.5,0,-40.0,-40.0,0,34,0,0,0,0.0,367.7,0,0,0,33,34,33,34,34,13944,0,0.0,0,5.259679841,0.0,0,0,0
3.8,55.90000153,0,7.4,20.5,0,-40.0,-40.0,0,34,0,0,0,0.0,367.7,0,0,0,33,34,33,34,34,13944,0,0.0,0,3.833639876,0.0,0,0,0
1.7,65.69999695,0,7.4,20.5,0,-40.0,-40.0,0,34,0,0,0,0.0,367.7,0,0,0,33,34,33,34,34,13944,0,0.0,0,1.722360013,0.0,0,0,0
1.8,72.09999847,0,7.4,20.5,0,-40.0,-40.0,0,34,0,0,0,0.0,367.7,0,0,0,33,34,33,34,34,13944,0,0.0,0,1.759399978,0.0,0,0,0
2.1,79.19999695,1,11.0,9.0,0,28.5,34.0,0,34,0,0,0,7.4,367.3,1140,0,0,33,34,33,34,34,13944,464,25.1,0,2.111279974,7.4,0,0,0
2.3,79.19999695,1,10.8,9.0,0,28.5,34.0,0,34,0,0,0,8.7,367.3,1140,0,0,33,34,33,34,34,13944,434,38.8,0,2.333519982,8.7,0,0,0
2.3,79.19999695,1,10.8,9.0,0,28.5,34.0,0,34,0,0,0,13.5,367.2,1160,0,0,33,34,33,34,34,13944,501,60.5,0,2.333519982,13.5,0,0,0
6.2,79.19999695,1,10.8,9.0,0,28.5,34.0,0,34,0,0,0,17.5,367.0,1160,0,0,33,34,33,34,34,13944,648,72.0,0,6.167159859,17.5,0,0,0
6.2,79.19999695,1,10.8,9.0,0,28.5,34.0,0,34,0,0,0,25.0,366.8,1160,0,0,33,34,33,34,34,13944,890,78.8,0,6.167159859,25.0,0,0,0
9.2,79.19999695,1,10.6,9.0,0,28.5,34.0,0,34,0,0,0,33.1,366.6,1160,0,0,33,34,33,34,34,13944,1235,80.8,0,9.204439611,33.1,0,0,0
10.6,79.09999847,1,10.6,9.0,0,28.5,34.0,0,34,0,0,0,42.1,366.3,1160,0,0,33,34,33,34,34,13944,1572,82.0,0,10.55639965,42.1,0,0,0
13.6,79.09999847,1,10.6,9.0,0,28.5,34.0,0,34,0,0,0,23.0,366.7,1160,0,0,33,34,33,34,34,13944,1733,9.6,0,13.64923979,23.0,0,0,0
17.1,79.09999847,1,10.6,9.0,0,28.5,34.0,0,34,0,0,0,-6.7,367.3,1180,0,0,33,34,33,34,34,13944,1649,-20.4,0,17.14952042,-6.7,0,1,0
17.5,79.09999847,1,10.6,8.5,0,28.5,34.0,0,34,0,0,0,-5.7,367.7,1180,0,0,33,34,33,34,34,13944,1502,-20.2,0,17.46436057,-5.7,0,1,0
16.1,79.0,1,10.6,8.5,0,28.5,34.0,0,34,0,0,0,-3.9,367.6,1180,0,0,33,34,33,34,34,13944,1443,15.3,0,16.13092007,-3.9,0,1,0
14.3,78.90000153,1,10.6,8.5,0,28.5,34.0,0,34,0,0,0,18.9,367.0,1200,0,0,33,34,33,34,34,13944,1579,28.6,0,14.29743961,18.9,0,0,0
14.3,78.80000305,1,10.6,8.5,0,28.5,34.0,0,34,0,0,0,16.9,367.0,1200,0,0,33,34,33,34,34,13944,1683,25.3,0,14.31596004,16.9,0,0,0
18.1,78.69999695,1,10.6,8.5,0,28.5,34.0,0,34,0,0,0,11.5,367.0,1200,0,0,33,34,33,34,34,13944,1737,16.7,0,18.13107993,11.5,0,0,0
18.1,78.69999695,1,10.6,8.5,0,28.5,34.0,0,34,0,0,0,2.2,367.3,1200,0,0,33,34,33,34,34,13944,1722,-3.2,0,18.13107993,2.2,0,0,0
18.6,78.5,1,10.6,8.5,0,28.5,34.0,0,34,0,0,0,2.2,367.4,1200,0,0,33,34,33,34,34,13944,1684,-5.7,0,18.63112078,2.2,0,0,0
17.5,78.40000153,1,10.6,8.5,0,28.5,34.0,0,34,0,0,0,-2.4,367.6,1200,0,0,33,34,33,34,34,13944,1598,-12.6,0,17.50139965,-2.4,0,1,0
15.0,78.19999695,1,10.6,8.5,0,28.5,34.0,0,34,0,0,0,-1.0,367.6,1200,0,0,33,34,33,34,34,13944,1485,-12.3,0,15.00120071,-1.0,0,1,0
15.0,78.19999695,1,10.6,8.5,0,28.5,34.0,0,34,0,0,0,0.8,367.5,1200,0,0,33,34,33,34,34,13944,1385,-6.7,0,15.00120071,0.8,0,0,0
13.7,78.09999847,1,10.6,8.5,0,28.5,34.0,0,34,0,0,0,2.8,367.4,1220,0,0,33,34,33,34,34,13944,1317,-2.8,0,13.70480018,2.8,0,0,0
12.9,78.0,1,10.6,8.5,0,28.5,34.0,0,34,0,0,0,2.9,367.4,1220,0,0,33,34,33,34,34,13944,1241,-12.6,0,12.90843961,2.9,0,0,0
10.7,77.90000153,1,10.6,8.5,0,28.5,34.0,0,34,0,0,0,-0.2,367.6,1200,0,0,33,34,33,34,34,13944,1127,-12.9,1,10.66752042,-0.2,0,1,0
10.7,77.90000153,1,10.6,8.5,0,28.5,34.0,0,34,0,0,0,0.5,367.5,1220,0,0,33,34,33,34,34,13944,1127,-12.9,1,10.66752042,0.5,0,0,0
8.0,77.80000305,1,10.6,8.5,0,28.5,34.0,0,34,0,0,0,0.5,367.5,1220,0,0,33,34,33,34,34,13944,984,-13.0,1,8.019159859,0.5,0,0,0
9.3,77.59999847,1,10.6,8.5,0,28.5,34.0,0,34,0,0,0,0.9,367.5,1220,0,0,33,34,33,34,34,13944,859,-10.6,1,9.334079929,0.9,0,0,0
8.1,77.19999695,1,10.6,8.5,0,28.5,34.0,0,34,0,0,0,-0.1,367.6,1220,0,0,33,34,33,34,34,13944,682,-26.2,1,8.056199823,-0.1,0,1,0
8.5,76.90000153,1,10.6,8.0,0,28.0,34.0,0,34,0,0,0,0.9,367.5,1220,0,0,33,34,33,34,34,13944,412,-27.5,1,8.463640318,0.9,0,0,0
1.6,75.30000305,1,10.4,8.0,0,28.0,34.0,0,34,0,0,0,3.3,367.4,1200,0,0,33,34,33,34,34,13944,0,0.0,1,1.555679951,3.3,0,0,0
1.6,75.30000305,1,10.4,7.5,0,28.0,34.0,0,34,0,0,0,3.2,367.4,1200,0,0,33,34,33,34,34,13944,0,0.1,1,1.611240009,3.2,0,0,0
1.6,75.30000305,1,10.4,7.5,0,28.0,34.0,0,34,0,0,0,3.3,367.4,1200,0,0,33,34,33,34,34,13944,0,0.0,1,1.611240009,3.3,0,0,0
1.5,74.80000305,1,10.4,7.5,0,28.0,34.0,0,34,0,0,0,3.2,367.4,1200,0,0,33,34,33,34,34,13944,0,0.0,1,1.518639987,3.2,0,0,0
2.8,74.59999847,1,10.4,7.5,0,27.5,34.0,0,34,0,0,0,24.1,366.8,1180,0,0,33,34,33,34,34,13944,1209,55.4,0,2.796519982,24.1,0,0,0
6.0,74.40000153,1,10.4,7.5,0,27.5,34.0,0,34,0,0,0,23.4,366.8,1180,0,0,33,34,33,34,34,13944,1389,44.9,0,6.000480018,23.4,0,0,0
8.2,74.19999695,1,10.4,7.5,0,27.5,34.0,0,34,0,0,0,24.5,366.3,1180,0,0,33,34,33,34,34,13944,1638,22.8,0,8.241399647,24.5,0,0,0
10.1,74.19999695,1,10.4,7.5,0,27.5,34.0,0,34,0,0,0,30.2,366.8,1180,0,0,33,34,33,34,34,13944,1743,79.4,0,10.13043961,30.2,0,0,0
13.6,74.0,1,10.4,7.5,0,27.5,34.0,0,34,0,0,0,47.5,366.1,1180,0,0,33,34,33,34,34,13944,2007,72.9,0,13.55664032,47.5,0,0,0
18.2,73.69999695,1,10.4,7.5,0,27.5,34.0,0,34,0,0,0,47.6,366.0,1180,0,0,33,34,33,34,34,13944,2237,56.6,0,18.22368028,47.6,0,0,0
20.4,72.90000153,1,10.4,7.5,0,27.5,34.0,0,34,0,0,0,38.7,366.2,1200,0,0,33,34,33,34,34,13944,2392,2.1,0,20.44607993,38.7,0,0,0
20.4,72.90000153,1,10.2,7.5,0,27.5,34.0,0,34,0,0,0,2.9,367.2,1200,0,0,33,34,33,34,34,13944,2366,-1.6,0,20.44607993,2.9,0,0,0
24.0,72.40000153,1,10.4,7.5,0,27.5,34.0,0,34,0,0,0,4.9,367.2,1200,0,0,33,34,33,34,34,13944,2332,1.0,0,23.98339965,4.9,0,0,0
25.6,72.0,1,10.4,7.5,0,27.5,34.0,0,34,0,0,0,5.2,367.2,1200,0,0,33,34,33,34,34,13944,2282,2.3,0,25.61315986,5.2,0,0,0
24.7,71.5,1,10.4,7.5,0,27.5,34.0,0,34,0,0,0,-5.0,367.5,1200,0,0,33,34,33,34,34,13944,2202,-14.5,0,24.70568028,-5.0,0,1,0
23.4,71.0,1,10.4,7.5,0,27.5,34.0,0,34,0,0,0,-4.3,367.5,1200,0,0,33,34,33,34,34,13944,2089,-13.3,0,23.39076021,-4.3,0,1,0
20.6,70.09999847,1,10.4,7.5,0,27.5,34.0,0,34,0,0,0,2.5,367.4,1200,0,0,33,34,33,34,34,13944,2024,0.0,0,20.57571936,2.5,0,0,0
20.6,70.09999847,1,10.4,7.5,0,27.5,34.0,0,34,0,0,0,2.8,367.3,1200,0,0,33,34,33,34,34,13944,1978,-1.3,0,20.57571936,2.8,0,0,0
19.8,69.59999847,1,10.4,7.5,0,27.5,34.0,0,34,0,0,0,-8.4,367.4,1200,0,0,33,34,33,34,34,13944,1893,-25.3,0,19.81639965,-8.4,0,1,0
19.9,69.0,1,10.4,7.5,0,27.5,34.0,0,34,0,0,0,-7.7,367.8,1200,0,0,33,34,33,34,34,13944,1731,-23.4,0,19.89047958,-7.7,0,1,0
17.4,67.90000153,1,10.4,7.5,0,27.5,34.0,0,34,0,0,0,-6.6,367.7,1200,0,0,33,34,33,34,34,13944,1592,-20.7,1,17.44584014,-6.6,0,1,0
16.1,67.19999695,1,10.6,7.5,0,27.5,34.0,0,34,0,0,0,-4.8,367.7,1200,0,0,33,34,33,34,34,13944,1420,-32.6,1,16.11239965,-4.8,0,1,0
16.1,67.19999695,1,10.6,7.0,0,27.5,34.0,0,34,0,0,0,-8.1,367.8,1200,0,0,33,34,33,34,34,13944,1136,-37.6,1,16.11239965,-8.1,0,1,0
13.9,66.40000153,1,10.6,7.0,0,27.5,34.0,0,34,0,0,0,-6.2,367.7,1200,0,0,33,34,33,34,34,13944,802,-37.3,1,13.85296004,-6.2,0,1,0
10.8,65.59999847,1,10.6,7.0,0,27.5,34.0,0,34,0,0,0,-3.1,367.6,1200,0,0,33,34,33,34,34,13944,494,-27.8,1,10.79715986,-3.1,0,1,0
5.4,64.30000305,1,10.6,7.0,0,27.5,34.0,0,34,0,0,0,0.0,367.5,1200,0,0,33,34,33,34,34,13944,274,-25.8,1,5.407840141,0.0,0,0,0
2.0,60.79999924,1,10.8,7.0,0,27.5,34.0,0,34,0,0,0,11.9,367.2,1200,0,0,33,34,33,34,34,13944,403,49.0,0,2.037200044,11.9,0,0,0
2.9,61.5,1,10.6,7.0,0,27.5,34.0,0,34,0,0,0,28.8,366.8,1200,0,0,33,34,33,34,34,13944,713,95.0,0,2.870599912,28.8,0,0,0
10.6,61.40000153,1,10.6,7.0,0,27.5,34.0,0,34,0,0,0,39.0,366.4,1200,0,0,33,34,33,34,34,13944,1124,99.6,0,10.59343961,39.0,0,0,0
14.4,61.40000153,1,10.4,7.0,0,27.0,34.0,0,34,0,0,0,46.4,366.2,1200,0,0,33,34,33,34,34,13944,1515,88.4,0,14.39003996,46.4,0,0,0
17.9,61.29999924,1,10.4,7.0,0,27.0,34.0,0,34,0,0,0,46.6,366.0,1200,0,0,33,34,33,34,34,13944,1832,77.9,0,17.94587922,46.6,0,0,0
17.9,61.29999924,1,10.4,7.0,0,27.0,34.0,0,34,0,0,0,40.5,366.1,1200,0,0,33,34,33,34,34,13944,2097,58.2,0,17.94587922,40.5,0,0,0
22.7,61.29999924,1,10.4,7.0,0,27.0,34.0,0,34,0,0,0,18.4,366.6,1200,0,0,33,34,33,34,34,13944,2174,3.3,0,22.72404085,18.4,0,0,0
22.7,61.29999924,1,10.4,7.0,0,27.0,34.0,0,34,0,0,0,2.2,367.2,1200,0,0,33,34,33,34,34,13944,2119,0.2,0,22.72404085,2.2,0,0,0
22.7,61.29999924,1,10.4,7.0,0,27.0,34.0,0,34,0,0,0,11.5,367.0,1200,0,0,33,34,33,34,34,13944,2119,0.2,0,22.72404085,11.5,0,0,0
22.2,61.0,1,10.4,7.0,0,27.0,34.0,0,34,0,0,0,19.0,366.8,1200,0,0,33,34,33,34,34,13944,2112,12.0,0,22.224,19.0,0,0,0
22.2,61.0,1,10.4,7.0,0,27.0,34.0,0,34,0,0,0,20.8,366.8,1200,0,0,33,34,33,34,34,13944,2207,20.1,0,22.224,20.8,0,0,0
24.4,60.70000076,1,10.4,7.0,0,27.0,34.0,0,34,0,0,0,20.0,366.7,1200,0,0,33,34,33,34,34,13944,2352,22.0,0,24.42787922,20.0,0,0,0
24.4,60.70000076,1,10.4,7.0,0,27.0,34.0,0,34,0,0,0,44.2,366.4,1200,0,0,33,34,33,34,34,13944,2480,34.0,0,24.42787922,44.2,0,0,0
25.6,60.5,1,10.4,7.0,0,27.0,34.0,0,34,0,0,0,60.3,365.6,1200,0,0,33,34,33,34,34,13944,2747,69.4,0,25.57612078,60.3,0,0,0
28.3,60.5,1,10.4,7.0,0,27.0,34.0,0,34,0,0,0,65.6,365.4,1200,0,0,33,34,33,34,34,13944,3053,67.2,0,28.28004085,65.6,0,0,0
33.7,60.29999924,1,10.4,7.0,0,27.0,34.0,0,34,0,0,0,48.0,365.8,1220,0,0,33,34,33,34,34,13944,3314,42.8,0,33.66936057,48.0,0,0,0
33.7,60.29999924,1,10.4,7.0,0,27.0,34.0,0,34,0,0,0,46.9,365.9,1220,0,0,33,34,33,34,34,13944,3501,37.7,0,33.66936057,46.9,0,0,0
35.7,60.20000076,1,10.2,7.0,0,27.0,34.0,0,34,0,0,0,42.0,365.9,1220,0,0,33,34,33,34,34,13944,3687,34.4,0,35.74359859,42.0,0,0,0
39.2,60.0,1,10.2,7.0,0,27.0,34.0,0,34,0,0,0,30.8,366.0,1220,0,0,33,34,33,34,34,13944,3807,14.0,0,39.22536057,30.8,0,0,0
39.2,60.0,1,10.2,7.0,0,27.5,34.0,0,34,0,0,0,0.5,367.1,1220,0,0,33,34,33,34,34,13944,3817,-6.9,0,39.22536057,0.5,0,0,0
39.8,59.90000153,1,10.2,7.0,0,27.5,34.0,0,34,0,0,0,-6.3,367.4,1220,0,0,33,34,33,34,34,13944,3750,-14.1,0,39.83652042,-6.3,0,1,0
